facility_id,timestamp,electricity_kwh
F-0471,2016-09-24,4121.16
F-0471,2016-09-25,3571.49
F-0471,2016-09-26,3947.02
F-0471,2016-09-27,4344.9
F-0471,2016-09-28,4168.21
F-0471,2016-09-29,4118.62
F-0471,2016-09-30,3316.94
F-0471,2016-10-01,3150.88
F-0471,2016-10-02,3347.42
F-0471,2016-10-03,4057.0
F-0471,2016-10-04,3854.79
F-0471,2016-10-05,3683.8
F-0471,2016-10-06,3589.11
F-0471,2016-10-07,3690.49
F-0471,2016-10-08,3162.13
F-0471,2016-10-09,3002.97
F-0471,2016-10-10,2926.56
F-0471,2016-10-11,2893.59
F-0471,2016-10-12,2809.63
F-0471,2016-10-13,2751.99
F-0471,2016-10-14,2704.3
F-0471,2016-10-15,2685.81
F-0471,2016-10-16,2752.55
F-0471,2016-10-17,3674.83
F-0471,2016-10-18,4210.05
F-0471,2016-10-19,4649.82
F-0471,2016-10-20,4710.04
F-0471,2016-10-21,4317.0
F-0471,2016-10-22,3350.04
F-0471,2016-10-23,2955.72
F-0471,2016-10-24,3528.43
F-0471,2016-10-25,3581.93
F-0471,2016-10-26,3476.85
F-0471,2016-10-27,3526.29
F-0471,2016-10-28,3360.27
F-0471,2016-10-29,3018.87
F-0471,2016-10-30,3079.45
F-0471,2016-10-31,3542.29
F-0471,2016-11-01,3597.33
F-0471,2016-11-02,3793.07
F-0471,2016-11-03,4000.31
F-0471,2016-11-04,3502.02
F-0471,2016-11-05,3234.38
F-0471,2016-11-06,3080.06
F-0471,2016-11-07,3680.6
F-0471,2016-11-08,3718.76
F-0471,2016-11-09,3665.06
F-0471,2016-11-10,3789.96
F-0471,2016-11-11,3285.28
F-0471,2016-11-12,3334.16
F-0471,2016-11-13,3330.21
F-0471,2016-11-14,3874.55
F-0471,2016-11-15,3845.75
F-0471,2016-11-16,3770.01
F-0471,2016-11-17,3808.8
F-0471,2016-11-18,3879.8398
F-0471,2016-11-19,3410.5
F-0471,2016-11-20,3541.34
F-0471,2016-11-21,3954.36
F-0471,2016-11-22,3885.89
F-0471,2016-11-23,3692.8901
F-0471,2016-11-24,3261.12
F-0471,2016-11-25,3320.21
F-0471,2016-11-26,3410.63
F-0471,2016-11-27,3540.8
F-0471,2016-11-28,3837.91
F-0471,2016-11-29,3784.89
F-0471,2016-11-30,3835.3
F-0471,2016-12-01,3847.8
F-0471,2016-12-02,3512.19
F-0471,2016-12-03,3272.97
F-0471,2016-12-04,3299.85
F-0471,2016-12-05,3909.28
F-0471,2016-12-06,3882.08
F-0471,2016-12-07,3854.93
F-0471,2016-12-08,3904.56
F-0471,2016-12-09,4074.31
F-0471,2016-12-10,3530.01
F-0471,2016-12-11,3529.67
F-0471,2016-12-12,4091.74
F-0471,2016-12-13,3899.81
F-0471,2016-12-14,3849.71
F-0471,2016-12-15,4001.6
F-0471,2016-12-16,4246.0303
F-0471,2016-12-17,3969.94
F-0471,2016-12-18,3672.44
F-0471,2016-12-19,4123.9
F-0471,2016-12-20,4104.83
F-0471,2016-12-21,3891.98
F-0471,2016-12-22,3516.97
F-0471,2016-12-23,3542.79
F-0471,2016-12-24,3423.06
F-0471,2016-12-25,3418.53
F-0471,2016-12-26,3458.98
F-0471,2016-12-27,3420.08
F-0471,2016-12-28,3513.1
F-0471,2016-12-29,3537.89
F-0471,2016-12-30,3531.93
F-0471,2016-12-31,3415.52
F-0472,2016-01-01,1770.4299
F-0472,2016-01-02,1585.52
F-0472,2016-01-03,1476.13
F-0472,2016-01-04,2839.3
F-0472,2016-01-05,3487.1802
F-0472,2016-01-06,2888.71
F-0472,2016-01-07,2657.91
F-0472,2016-01-08,2752.58
F-0472,2016-01-09,1675.98
F-0472,2016-01-10,1711.11
F-0472,2016-01-11,3264.64
F-0472,2016-01-12,2581.74
F-0472,2016-01-13,3450.78
F-0472,2016-01-14,3085.21
F-0472,2016-01-15,2708.73
F-0472,2016-01-16,1838.77
F-0472,2016-01-17,1977.5599
F-0472,2016-01-18,3175.94
F-0472,2016-01-19,3590.005
F-0472,2016-01-20,3522.905
F-0472,2016-01-21,3366.19
F-0472,2016-01-22,3148.98
F-0472,2016-01-23,2019.28
F-0472,2016-01-24,1948.85
F-0472,2016-01-25,3111.26
F-0472,2016-01-26,2634.31
F-0472,2016-01-27,2983.03
F-0472,2016-01-28,3159.31
F-0472,2016-01-29,2915.13
F-0472,2016-01-30,1923.98
F-0472,2016-01-31,1966.15
F-0472,2016-02-01,2346.53
F-0472,2016-02-02,2252.17
F-0472,2016-02-03,2194.96
F-0472,2016-02-04,2178.0
F-0472,2016-02-05,2108.26
F-0472,2016-02-06,1749.35
F-0472,2016-02-07,1754.1799
F-0472,2016-02-08,2367.15
F-0472,2016-02-09,3010.55
F-0472,2016-02-10,3394.88
F-0472,2016-02-11,3718.42
F-0472,2016-02-12,3468.21
F-0472,2016-02-13,2244.77
F-0472,2016-02-14,2226.97
F-0472,2016-02-15,3220.09
F-0472,2016-02-16,2570.12
F-0472,2016-02-17,2844.5
F-0472,2016-02-18,3146.66
F-0472,2016-02-19,2993.8699
F-0472,2016-02-20,1752.68
F-0472,2016-02-21,1794.09
F-0472,2016-02-22,2290.96
F-0472,2016-02-23,2723.42
F-0472,2016-02-24,2526.5
F-0472,2016-02-25,2719.53
F-0472,2016-02-26,2799.56
F-0472,2016-02-27,1622.75
F-0472,2016-02-28,1676.01
F-0472,2016-02-29,2225.43
F-0472,2016-03-01,2132.72
F-0472,2016-03-02,2722.32
F-0472,2016-03-03,2802.59
F-0472,2016-03-04,2691.02
F-0472,2016-03-05,1486.96
F-0472,2016-03-06,1542.37
F-0472,2016-03-07,2189.44
F-0472,2016-03-08,2183.53
F-0472,2016-03-09,1999.29
F-0472,2016-03-10,1817.39
F-0472,2016-03-11,1783.94
F-0472,2016-03-12,1254.34
F-0472,2016-03-13,1183.47
F-0472,2016-03-14,2117.61
F-0472,2016-03-15,2048.18
F-0472,2016-03-16,1986.94
F-0472,2016-03-17,1906.39
F-0472,2016-03-18,1960.1799
F-0472,2016-03-19,1477.13
F-0472,2016-03-20,1480.84
F-0472,2016-03-21,2313.51
F-0472,2016-03-22,2344.93
F-0472,2016-03-23,2395.8
F-0472,2016-03-24,2178.95
F-0472,2016-03-25,1945.09
F-0472,2016-03-26,1215.95
F-0472,2016-03-27,1153.59
F-0472,2016-03-28,1511.63
F-0472,2016-03-29,1821.93
F-0472,2016-03-30,1768.66
F-0472,2016-03-31,1482.63
F-0472,2016-04-01,1734.61
F-0472,2016-04-02,1228.09
F-0472,2016-04-03,1440.58
F-0472,2016-04-04,1989.69
F-0472,2016-04-05,2904.96
F-0472,2016-04-06,2338.95
F-0472,2016-04-07,2063.77
F-0472,2016-04-08,2326.01
F-0472,2016-04-09,1708.47
F-0472,2016-04-10,1707.88
F-0472,2016-04-11,2168.58
F-0472,2016-04-12,2279.95
F-0472,2016-04-13,2299.84
F-0472,2016-04-14,2201.16
F-0472,2016-04-15,1778.51
F-0472,2016-04-16,1639.08
F-0472,2016-04-17,1679.22
F-0472,2016-04-18,2810.71
F-0472,2016-04-19,3051.73
F-0472,2016-04-20,2493.44
F-0472,2016-04-21,2445.31
F-0472,2016-04-22,2358.08
F-0472,2016-04-23,1577.9
F-0472,2016-04-24,1528.46
F-0472,2016-04-25,2163.55
F-0472,2016-04-26,2420.49
F-0472,2016-04-27,2284.42
F-0472,2016-04-28,2243.76
F-0472,2016-04-29,1982.29
F-0472,2016-04-30,1288.61
F-0472,2016-05-01,1259.77
F-0472,2016-05-02,1826.77
F-0472,2016-05-03,1747.11
F-0472,2016-05-04,1589.9
F-0472,2016-05-05,1819.95
F-0472,2016-05-06,1529.19
F-0472,2016-05-07,1046.41
F-0472,2016-05-08,949.73
F-0472,2016-05-09,1548.81
F-0472,2016-05-10,1517.84
F-0472,2016-05-11,1509.84
F-0472,2016-05-12,1590.35
F-0472,2016-05-13,1677.54
F-0472,2016-05-14,1086.2
F-0472,2016-05-15,1137.46
F-0472,2016-05-16,1658.1
F-0472,2016-05-17,1594.27
F-0472,2016-05-18,1613.9
F-0472,2016-05-19,1548.07
F-0472,2016-05-20,1452.72
F-0472,2016-05-21,947.65
F-0472,2016-05-22,1028.5
F-0472,2016-05-23,1404.83
F-0472,2016-05-24,1604.24
F-0472,2016-05-25,1950.44
F-0472,2016-05-26,1963.3
F-0472,2016-05-27,2232.77
F-0472,2016-05-28,1479.46
F-0472,2016-05-29,1427.28
F-0472,2016-05-30,1708.86
F-0472,2016-05-31,2453.6401
F-0472,2016-06-01,2524.8599
F-0472,2016-06-02,2433.51
F-0472,2016-06-03,2396.19
F-0472,2016-06-04,1400.92
F-0472,2016-06-05,1312.31
F-0472,2016-06-06,2144.07
F-0472,2016-06-07,2410.05
F-0472,2016-06-08,1924.68
F-0472,2016-06-09,1905.0
F-0472,2016-06-10,1947.38
F-0472,2016-06-11,1727.49
F-0472,2016-06-12,1857.5
F-0472,2016-06-13,2341.18
F-0472,2016-06-14,2093.54
F-0472,2016-06-15,2096.36
F-0472,2016-06-16,2115.7
F-0472,2016-06-17,1806.88
F-0472,2016-06-18,1188.91
F-0472,2016-06-19,1201.09
F-0472,2016-06-20,1802.29
F-0472,2016-06-21,2063.79
F-0472,2016-06-22,2371.28
F-0472,2016-06-23,2431.15
F-0472,2016-06-24,2542.38
F-0472,2016-06-25,1836.5701
F-0472,2016-06-26,2050.93
F-0472,2016-06-27,2706.52
F-0472,2016-06-28,2598.6099
F-0472,2016-06-29,2382.15
F-0472,2016-06-30,2498.52
F-0472,2016-07-01,2720.81
F-0472,2016-07-02,1586.66
F-0472,2016-07-03,1523.37
F-0472,2016-07-04,1848.07
F-0472,2016-07-05,2910.13
F-0472,2016-07-06,3198.33
F-0472,2016-07-07,3557.47
F-0472,2016-07-08,3695.92
F-0472,2016-07-09,2554.75
F-0472,2016-07-10,2281.04
F-0472,2016-07-11,2789.92
F-0472,2016-07-12,3023.65
F-0472,2016-07-13,3347.75
F-0472,2016-07-14,3645.99
F-0472,2016-07-15,3489.68
F-0472,2016-07-16,2672.81
F-0472,2016-07-17,2720.1
F-0472,2016-07-18,3466.97
F-0472,2016-07-19,3356.42
F-0472,2016-07-20,3650.4102
F-0472,2016-07-21,3494.09
F-0472,2016-07-22,3521.29
F-0472,2016-07-23,2867.78
F-0472,2016-07-24,2861.73
F-0472,2016-07-25,3965.57
F-0472,2016-07-26,3912.48
F-0472,2016-07-27,3759.52
F-0472,2016-07-28,3923.18
F-0472,2016-07-29,3533.89
F-0472,2016-07-30,2589.27
F-0472,2016-07-31,2511.51
F-0472,2016-08-01,2328.12
F-0472,2016-08-02,2256.8
F-0472,2016-08-03,2063.77
F-0472,2016-08-04,2062.07
F-0472,2016-08-05,2191.18
F-0472,2016-08-06,1766.45
F-0472,2016-08-07,1716.92
F-0472,2016-08-08,2149.82
F-0472,2016-08-09,2050.1
F-0472,2016-08-10,2407.21
F-0472,2016-08-11,2840.46
F-0472,2016-08-12,2939.19
F-0472,2016-08-13,2155.2
F-0472,2016-08-14,2094.8
F-0472,2016-08-15,2752.84
F-0472,2016-08-16,2836.66
F-0472,2016-08-17,2912.99
F-0472,2016-08-18,2941.54
F-0472,2016-08-19,3000.65
F-0472,2016-08-20,2400.88
F-0472,2016-08-21,2337.14
F-0472,2016-08-22,2903.29
F-0472,2016-08-23,2834.31
F-0472,2016-08-24,2956.86
F-0472,2016-08-25,3266.09
F-0472,2016-08-26,3272.51
F-0472,2016-08-27,2373.92
F-0472,2016-08-28,2306.59
F-0472,2016-08-29,3177.88
F-0472,2016-08-30,2992.26
F-0472,2016-08-31,3094.34
F-0472,2016-09-01,2915.01
F-0472,2016-09-02,2522.94
F-0472,2016-09-03,1841.99
F-0472,2016-09-04,1865.77
F-0472,2016-09-05,2144.43
F-0472,2016-09-06,2785.1
F-0472,2016-09-07,3004.34
F-0472,2016-09-08,3240.76
F-0472,2016-09-09,3027.78
F-0472,2016-09-10,2251.07
F-0472,2016-09-11,2221.87
F-0472,2016-09-12,2619.87
F-0472,2016-09-13,2713.47
F-0472,2016-09-14,2790.68
F-0472,2016-09-15,2569.83
F-0472,2016-09-16,2629.81
F-0472,2016-09-17,1951.42
F-0472,2016-09-18,1991.2
F-0472,2016-09-19,2812.01
F-0472,2016-09-20,2528.23
F-0472,2016-09-21,2547.6501
F-0472,2016-09-22,2450.98
F-0472,2016-09-23,2335.78
F-0472,2016-09-24,1613.71
F-0472,2016-09-25,1407.58
F-0472,2016-09-26,1827.64
F-0472,2016-09-27,1900.13
F-0472,2016-09-28,1769.62
F-0472,2016-09-29,1779.6901
F-0472,2016-09-30,1415.2
F-0472,2016-10-01,1165.74
F-0472,2016-10-02,1119.9
F-0472,2016-10-03,1725.0
F-0472,2016-10-04,1554.2999
F-0472,2016-10-05,1445.2
F-0472,2016-10-06,1397.68
F-0472,2016-10-07,1485.16
F-0472,2016-10-08,902.1
F-0472,2016-10-09,946.69
F-0472,2016-10-10,1228.2
F-0472,2016-10-11,1667.23
F-0472,2016-10-12,1640.78
F-0472,2016-10-13,1466.81
F-0472,2016-10-14,1543.49
F-0472,2016-10-15,1073.37
F-0472,2016-10-16,984.11
F-0472,2016-10-17,1515.91
F-0472,2016-10-18,1731.79
F-0472,2016-10-19,1908.09
F-0472,2016-10-20,1934.85
F-0472,2016-10-21,1816.2101
F-0472,2016-10-22,905.97003
F-0472,2016-10-23,931.79
F-0472,2016-10-24,1560.25
F-0472,2016-10-25,1864.0499
F-0472,2016-10-26,2193.38
F-0472,2016-10-27,1982.77
F-0472,2016-10-28,1711.0
F-0472,2016-10-29,1306.53
F-0472,2016-10-30,1007.42
F-0472,2016-10-31,1729.09
F-0472,2016-11-01,1917.77
F-0472,2016-11-02,1620.68
F-0472,2016-11-03,1728.41
F-0472,2016-11-04,1476.69
F-0472,2016-11-05,1225.27
F-0472,2016-11-06,1166.21
F-0472,2016-11-07,2018.12
F-0472,2016-11-08,2024.46
F-0472,2016-11-09,1911.55
F-0472,2016-11-10,2036.64
F-0472,2016-11-11,1706.88
F-0472,2016-11-12,1527.3
F-0472,2016-11-13,1594.16
F-0472,2016-11-14,2276.66
F-0472,2016-11-15,1983.96
F-0472,2016-11-16,1796.5
F-0472,2016-11-17,1778.31
F-0472,2016-11-18,1940.11
F-0472,2016-11-19,1438.0599
F-0472,2016-11-20,1517.62
F-0472,2016-11-21,3002.34
F-0472,2016-11-22,2666.54
F-0472,2016-11-23,2218.98
F-0472,2016-11-24,1708.05
F-0472,2016-11-25,1724.37
F-0472,2016-11-26,1424.72
F-0472,2016-11-27,1457.66
F-0472,2016-11-28,2207.24
F-0472,2016-11-29,2003.91
F-0472,2016-11-30,2061.1099
F-0472,2016-12-01,2156.52
F-0472,2016-12-02,2405.62
F-0472,2016-12-03,1858.03
F-0472,2016-12-04,1734.0
F-0472,2016-12-05,2393.46
F-0472,2016-12-06,2847.08
F-0472,2016-12-07,2540.03
F-0472,2016-12-08,2548.2
F-0472,2016-12-09,3015.09
F-0472,2016-12-10,1856.0701
F-0472,2016-12-11,1852.8
F-0472,2016-12-12,2488.6199
F-0472,2016-12-13,2727.8699
F-0472,2016-12-14,2665.96
F-0472,2016-12-15,3232.91
F-0472,2016-12-16,3351.53
F-0472,2016-12-17,1774.47
F-0472,2016-12-18,1738.07
F-0472,2016-12-19,3194.43
F-0472,2016-12-20,3288.1
F-0472,2016-12-21,2854.18
F-0472,2016-12-22,2179.76
F-0472,2016-12-23,2485.53
F-0472,2016-12-24,1790.09
F-0472,2016-12-25,1543.84
F-0472,2016-12-26,1384.8
F-0472,2016-12-27,1031.05
F-0472,2016-12-28,1862.23
F-0472,2016-12-29,2511.09
F-0472,2016-12-30,3043.6199
F-0472,2016-12-31,2321.6301
F-0473,2016-01-01,2200.57
F-0473,2016-01-02,2196.17
F-0473,2016-01-03,2165.51
F-0473,2016-01-04,2540.32
F-0473,2016-01-05,2847.79
F-0473,2016-01-06,2429.96
F-0473,2016-01-07,1974.99
F-0473,2016-01-08,1569.1799
F-0473,2016-01-09,1545.98
F-0473,2016-01-10,1454.98
F-0473,2016-01-11,1574.83
F-0473,2016-01-12,1639.67
F-0473,2016-01-13,1659.07
F-0473,2016-01-14,1636.74
F-0473,2016-01-15,1537.77
F-0473,2016-01-16,1461.11
F-0473,2016-01-17,1496.33
F-0473,2016-01-18,1608.88
F-0473,2016-01-19,1709.6
F-0473,2016-01-20,1848.01
F-0473,2016-01-21,1823.15
F-0473,2016-01-22,1883.25
F-0473,2016-01-23,1719.04
F-0473,2016-01-24,1602.02
F-0473,2016-01-25,1581.46
F-0473,2016-01-26,1588.85
F-0473,2016-01-27,1610.27
F-0473,2016-01-28,1638.41
F-0473,2016-01-29,1557.38
F-0473,2016-01-30,1486.31
F-0473,2016-01-31,1420.89
F-0473,2016-02-01,1497.72
F-0473,2016-02-02,1615.6
F-0473,2016-02-03,1615.14
F-0473,2016-02-04,1555.63
F-0473,2016-02-05,1553.83
F-0473,2016-02-06,1472.08
F-0473,2016-02-07,1485.94
F-0473,2016-02-08,1570.17
F-0473,2016-02-09,1625.14
F-0473,2016-02-10,1668.76
F-0473,2016-02-11,1721.27
F-0473,2016-02-12,1755.0
F-0473,2016-02-13,1696.3201
F-0473,2016-02-14,1648.88
F-0473,2016-02-15,1655.33
F-0473,2016-02-16,1648.66
F-0473,2016-02-17,1603.67
F-0473,2016-02-18,1646.54
F-0473,2016-02-19,1694.03
F-0473,2016-02-20,1527.28
F-0473,2016-02-21,1521.61
F-0473,2016-02-22,1577.68
F-0473,2016-02-23,1636.43
F-0473,2016-02-24,1597.02
F-0473,2016-02-25,1591.31
F-0473,2016-02-26,1594.62
F-0473,2016-02-27,1493.5
F-0473,2016-02-28,1438.6901
F-0473,2016-02-29,1460.71
F-0473,2016-03-01,1520.23
F-0473,2016-03-02,1595.31
F-0473,2016-03-03,1639.01
F-0473,2016-03-04,1641.23
F-0473,2016-03-05,1579.54
F-0473,2016-03-06,1517.25
F-0473,2016-03-07,1547.65
F-0473,2016-03-08,1534.36
F-0473,2016-03-09,1492.57
F-0473,2016-03-10,1501.59
F-0473,2016-03-11,1469.14
F-0473,2016-03-12,1461.01
F-0473,2016-03-13,1415.18
F-0473,2016-03-14,1559.9
F-0473,2016-03-15,1557.35
F-0473,2016-03-16,1558.98
F-0473,2016-03-17,1514.1
F-0473,2016-03-18,1485.06
F-0473,2016-03-19,1511.17
F-0473,2016-03-20,1513.5
F-0473,2016-03-21,1594.89
F-0473,2016-03-22,1576.73
F-0473,2016-03-23,1522.78
F-0473,2016-03-24,1486.04
F-0473,2016-03-25,1441.26
F-0473,2016-03-26,1445.97
F-0473,2016-03-27,1492.4299
F-0473,2016-03-28,1504.24
F-0473,2016-03-29,1537.71
F-0473,2016-03-30,1566.18
F-0473,2016-03-31,1532.9501
F-0473,2016-04-01,1482.86
F-0473,2016-04-02,1422.72
F-0473,2016-04-03,1480.67
F-0473,2016-04-04,1487.63
F-0473,2016-04-05,1563.31
F-0473,2016-04-06,1582.03
F-0473,2016-04-07,1532.7
F-0473,2016-04-08,1497.04
F-0473,2016-04-09,1517.97
F-0473,2016-04-10,1504.01
F-0473,2016-04-11,1511.73
F-0473,2016-04-12,1470.58
F-0473,2016-04-13,1503.72
F-0473,2016-04-14,1609.76
F-0473,2016-04-15,1456.76
F-0473,2016-04-16,1392.85
F-0473,2016-04-17,1376.31
F-0473,2016-04-18,1402.04
F-0473,2016-04-19,1816.83
F-0473,2016-04-20,1898.6699
F-0473,2016-04-21,1958.96
F-0473,2016-04-22,2126.08
F-0473,2016-04-23,1928.79
F-0473,2016-04-24,1744.74
F-0473,2016-04-25,1851.69
F-0473,2016-04-26,2166.3901
F-0473,2016-04-27,2080.66
F-0473,2016-04-28,1789.11
F-0473,2016-04-29,1771.08
F-0473,2016-04-30,1650.15
F-0473,2016-05-01,1786.66
F-0473,2016-05-02,1984.12
F-0473,2016-05-03,2037.79
F-0473,2016-05-04,1909.65
F-0473,2016-05-05,1880.22
F-0473,2016-05-06,1853.26
F-0473,2016-05-07,1798.7
F-0473,2016-05-08,1681.88
F-0473,2016-05-09,1608.13
F-0473,2016-05-10,1781.38
F-0473,2016-05-11,1961.54
F-0473,2016-05-12,1940.71
F-0473,2016-05-13,1957.85
F-0473,2016-05-14,1803.2999
F-0473,2016-05-15,1749.62
F-0473,2016-05-16,1856.07
F-0473,2016-05-17,1827.67
F-0473,2016-05-18,1842.92
F-0473,2016-05-19,1930.44
F-0473,2016-05-20,1918.09
F-0473,2016-05-21,1868.54
F-0473,2016-05-22,1771.23
F-0473,2016-05-23,1850.83
F-0473,2016-05-24,1997.21
F-0473,2016-05-25,2329.08
F-0473,2016-05-26,2644.12
F-0473,2016-05-27,2893.08
F-0473,2016-05-28,2831.3
F-0473,2016-05-29,2666.65
F-0473,2016-05-30,2613.93
F-0473,2016-05-31,2756.37
F-0473,2016-06-01,2851.22
F-0473,2016-06-02,2749.28
F-0473,2016-06-03,2754.02
F-0473,2016-06-04,2734.76
F-0473,2016-06-05,2724.52
F-0473,2016-06-06,2725.6301
F-0473,2016-06-07,2786.41
F-0473,2016-06-08,2377.19
F-0473,2016-06-09,2320.47
F-0473,2016-06-10,2343.85
F-0473,2016-06-11,2690.57
F-0473,2016-06-12,2797.82
F-0473,2016-06-13,2477.27
F-0473,2016-06-14,2530.22
F-0473,2016-06-15,2609.8
F-0473,2016-06-16,2782.19
F-0473,2016-06-17,2541.96
F-0473,2016-06-18,2457.59
F-0473,2016-06-19,2495.31
F-0473,2016-06-20,2777.18
F-0473,2016-06-21,2917.55
F-0473,2016-06-22,2683.61
F-0473,2016-06-23,2722.92
F-0473,2016-06-24,2769.85
F-0473,2016-06-25,2580.93
F-0473,2016-06-26,2565.74
F-0473,2016-06-27,2801.98
F-0473,2016-06-28,3007.58
F-0473,2016-06-29,2637.14
F-0473,2016-06-30,2596.95
F-0473,2016-07-01,2858.18
F-0473,2016-07-02,2542.28
F-0473,2016-07-03,2430.22
F-0473,2016-07-04,2484.95
F-0473,2016-07-05,2925.47
F-0473,2016-07-06,3139.01
F-0473,2016-07-07,3428.5
F-0473,2016-07-08,3412.58
F-0473,2016-07-09,3210.03
F-0473,2016-07-10,2794.85
F-0473,2016-07-11,2814.33
F-0473,2016-07-12,3048.33
F-0473,2016-07-13,3300.6401
F-0473,2016-07-14,3771.635
F-0473,2016-07-15,3269.65
F-0473,2016-07-16,3015.23
F-0473,2016-07-17,2948.49
F-0473,2016-07-18,3314.0
F-0473,2016-07-19,3049.51
F-0473,2016-07-20,2893.05
F-0473,2016-07-21,2978.81
F-0473,2016-07-22,3328.03
F-0473,2016-07-23,3694.01
F-0473,2016-07-24,3682.47
F-0473,2016-07-25,4143.895
F-0473,2016-07-26,3955.18
F-0473,2016-07-27,3874.17
F-0473,2016-07-28,3773.6602
F-0473,2016-07-29,3151.77
F-0473,2016-07-30,3326.77
F-0473,2016-07-31,3093.49
F-0473,2016-08-01,3230.55
F-0473,2016-08-02,3197.38
F-0473,2016-08-03,2875.11
F-0473,2016-08-04,2858.97
F-0473,2016-08-05,2897.62
F-0473,2016-08-06,3184.54
F-0473,2016-08-07,2781.15
F-0473,2016-08-08,2916.84
F-0473,2016-08-09,2873.2
F-0473,2016-08-10,3612.755
F-0473,2016-08-11,3907.05
F-0473,2016-08-12,4003.99
F-0473,2016-08-13,4180.05
F-0473,2016-08-14,4136.71
F-0473,2016-08-15,3709.425
F-0473,2016-08-16,3772.48
F-0473,2016-08-17,3796.75
F-0473,2016-08-18,3376.3599
F-0473,2016-08-19,3158.54
F-0473,2016-08-20,3096.02
F-0473,2016-08-21,3238.01
F-0473,2016-08-22,2790.74
F-0473,2016-08-23,2797.29
F-0473,2016-08-24,2902.84
F-0473,2016-08-25,3132.12
F-0473,2016-08-26,3658.87
F-0473,2016-08-27,3333.16
F-0473,2016-08-28,2951.79
F-0473,2016-08-29,3173.37
F-0473,2016-08-30,3134.76
F-0473,2016-08-31,3355.33
F-0473,2016-09-01,3007.7
F-0473,2016-09-02,2637.56
F-0473,2016-09-03,2454.91
F-0473,2016-09-04,2515.36
F-0473,2016-09-05,2538.96
F-0473,2016-09-06,2848.51
F-0473,2016-09-07,3205.96
F-0473,2016-09-08,3720.935
F-0473,2016-09-09,3972.65
F-0473,2016-09-10,3807.92
F-0473,2016-09-11,3045.95
F-0473,2016-09-12,2646.7
F-0473,2016-09-13,2950.99
F-0473,2016-09-14,2998.45
F-0473,2016-09-15,2703.47
F-0473,2016-09-16,2459.83
F-0473,2016-09-17,2543.55
F-0473,2016-09-18,2792.76
F-0473,2016-09-19,2814.03
F-0473,2016-09-20,2624.85
F-0473,2016-09-21,2708.06
F-0473,2016-09-22,2657.61
F-0473,2016-09-23,2745.48
F-0473,2016-09-24,2525.72
F-0473,2016-09-25,2178.01
F-0473,2016-09-26,2234.78
F-0473,2016-09-27,2312.19
F-0473,2016-09-28,2283.81
F-0473,2016-09-29,2286.0
F-0473,2016-09-30,2062.65
F-0473,2016-10-01,2057.34
F-0473,2016-10-02,2200.93
F-0473,2016-10-03,2262.05
F-0473,2016-10-04,2185.39
F-0473,2016-10-05,2024.07
F-0473,2016-10-06,2098.01
F-0473,2016-10-07,2208.58
F-0473,2016-10-08,2214.68
F-0473,2016-10-09,1888.4
F-0473,2016-10-10,1877.47
F-0473,2016-10-11,1965.88
F-0473,2016-10-12,1906.78
F-0473,2016-10-13,2042.86
F-0473,2016-10-14,1928.78
F-0473,2016-10-15,1819.19
F-0473,2016-10-16,1882.23
F-0473,2016-10-17,2239.17
F-0473,2016-10-18,2420.3
F-0473,2016-10-19,2556.08
F-0473,2016-10-20,2632.41
F-0473,2016-10-21,2161.78
F-0473,2016-10-22,1609.38
F-0473,2016-10-23,1734.36
F-0473,2016-10-24,1558.64
F-0473,2016-10-25,1601.06
F-0473,2016-10-26,1663.6
F-0473,2016-10-27,1642.25
F-0473,2016-10-28,1624.8
F-0473,2016-10-29,1531.24
F-0473,2016-10-30,1353.58
F-0473,2016-10-31,1497.29
F-0473,2016-11-01,1569.97
F-0473,2016-11-02,1464.64
F-0473,2016-11-03,1407.56
F-0473,2016-11-04,1459.72
F-0473,2016-11-05,1565.8201
F-0473,2016-11-06,1415.69
F-0473,2016-11-07,1650.91
F-0473,2016-11-08,1706.51
F-0473,2016-11-09,1563.29
F-0473,2016-11-10,1718.73
F-0473,2016-11-11,1621.4401
F-0473,2016-11-12,1767.35
F-0473,2016-11-13,1745.6799
F-0473,2016-11-14,1838.97
F-0473,2016-11-15,1710.27
F-0473,2016-11-16,1794.17
F-0473,2016-11-17,1763.88
F-0473,2016-11-18,1661.88
F-0473,2016-11-19,1718.99
F-0473,2016-11-20,2138.52
F-0473,2016-11-21,2263.07
F-0473,2016-11-22,2113.98
F-0473,2016-11-23,1979.21
F-0473,2016-11-24,1729.85
F-0473,2016-11-25,1728.52
F-0473,2016-11-26,1872.88
F-0473,2016-11-27,1903.52
F-0473,2016-11-28,1986.55
F-0473,2016-11-29,1775.13
F-0473,2016-11-30,1555.8
F-0473,2016-12-01,1794.9199
F-0473,2016-12-02,1880.16
F-0473,2016-12-03,1979.72
F-0473,2016-12-04,2014.71
F-0473,2016-12-05,1909.82
F-0473,2016-12-06,2251.55
F-0473,2016-12-07,1947.5701
F-0473,2016-12-08,2152.0
F-0473,2016-12-09,2462.15
F-0473,2016-12-10,2399.3
F-0473,2016-12-11,2332.39
F-0473,2016-12-12,2089.3
F-0473,2016-12-13,2032.05
F-0473,2016-12-14,2122.48
F-0473,2016-12-15,2718.98
F-0473,2016-12-16,2771.52
F-0473,2016-12-17,2493.05
F-0473,2016-12-18,2029.51
F-0473,2016-12-19,2290.83
F-0473,2016-12-20,2419.69
